HS08987-MONOMER	HS08987	Q9BUT1	3-hydroxybutyrate dehydrogenase type 2	Dehydrogenase/reductase SDR family member 6, Oxidoreductase UCPA, R-beta-hydroxybutyrate dehydrogenase
AT2G23010-MONOMER	AT2G23010	O64811	sinapoylglucose:sinapoylglucose <i>O</i>-sinapoyltransferase	
YBR003W-MONOMER	YBR003W	P18900	hexaprenyl diphosphate synthase subunit	
MONOMER-3463	G-2543	Q93PS7	2-pyrone-4,6-dicarboxylate hydrolase	PmdD
MONOMER-13816				
ZNUC-MONOMER	G7018	P0A9X1	Zn<sup>2+</sup> ABC transporter ATP binding subunit	YebM
MONOMER-16830	G-14656	F5CJS6		
MONOMER-6703	G-55141		isoflavone reductase	IFR
ENSG00000157045-MONOMER	HS14648	Q96AB6	protein N-terminal asparagine amidohydrolase	N-terminal Asn amidase, NTN-amidase, PNAA, PNAD, protein NH2-terminal asparagine amidohydrolase, protein NH2-terminal asparagine deamidase
MONOMER-19352	G-44062	Q8E8I7	8-amino-3,8-dideoxy-D-manno-octulosonate kinase	KdkA
MONOMER-17293	G-15080	A9WC36	mesaconyl-C1-CoA-C4-CoA transferase monomer	Mct
G185E-8116-MONOMER	G185E-8116	P9WIK7	2-<i>O</i>-sulfo trehalose long-chain-acyltransferase	
AT4G29130-MONOMER	AT4G29130	Q42525		
MONOMER-5941			trehalose phosphorylase subunit	
MONOMER-19760	G-44464	A0A0M3WNE9	phosphonopyruvate decarboxylase	Ppd
MONOMER-11705	G-10431	Q0QLF2	nicotinate hydroxylase 50 kD subunit	NdhL
BSU11660-MONOMER	BSU11660	P25053	thiazole tautomerase	TenI, inhibitor of thiaminase TenA
MONOMER-8844	G-6841	P21816		cysteine oxidase
MONOMER-14870	G-11334	Q9ZS34	geranylgeranyl diphosphate reductase	ChlP
MONOMER-12314	G-9507	Q52722	sulfide:quinone oxidoreductase	Sqr
MONOMER-17736	G-15424	A8CF85		KtzI
MONOMER-15398	G-11793	Q846U6	(NADP)-dependent dihydropyrimidine dehydrogenase	PydA, DPD
G6713-MONOMER	G6713	P76081	phenylacetyl-CoA 1,2-epoxidase, reductase subunit	YdbR, PaaE
MONOMER-20148	G-55040	A9CES5	tagatose kinase	
MONOMER-18158	G-17665	H6AGY1		
GSAAMINOTRANS-MONOMER	EG10432	P23893	glutamate-1-semialdehyde 2,1-aminomutase	Gsa, PopC, HemL
EG10153-MONOMER	EG10153	P12281	molybdopterin molybdotransferase	NarE, ChlE, BisB, MoeA
MTRFMAUTO-MONOMER	G-329		MtrF subunit	MtrF
MONOMER-20566	G-58357	Q5JD03	L-serine kinase (ADP)	SerK
MONOMER-12850			plastidic 6-phosphofructokinase	PSK I, ATP:fructose 6-phosphate 1-phosphotransferase
SCO6267-MONOMER	SCO6267	Q9RKS7	butenolide phosphate reductase	BprA, ScbC
MONOMER-15869	G-12191	Q1QWP1	<i>R</i>-sulfolactate sulfo-lyase A subunit	SuyA
MONOMER-13317			hypotaurine dehydrogenase	
MONOMER-18564			glucarate acyltransferase (acyl-glucose dependent)	
MONOMER-16298			nucleoside-triphosphatase	
HS03863-MONOMER	HS03863	Q13724	mannosyl-oligosaccharide &alpha;-1,2-glucosidase	processing &alpha;-glucosidase I
EG11414-MONOMER	EG11414	P28632	DNA polymerase III subunit &psi;	HolD
MONOMER-21				
MONOMER-18948	G-43694	Q6W5P7	candicidin type I polyketide synthase modules 17-20	FscE
HS08663-MONOMER	HS08663	P30085	UMP/CMP kinase	cytidine monophosphate kinase, cytidylate kinase, deoxycytidylate kinase, UMP-CMP kinase, UMP/CMPK, uridine monophosphate kinase, uridine monophosphate/cytidine monophosphate kinase, pyrimidine nucleoside monophosphate kinase
AT2G19500-MONOMER	AT2G19500	Q9FUJ3	cytokinin oxidase	cytokinin dehydrogenase, CKX2
YAL023C-MONOMER	YAL023C	P31382	dolichyl phosphate-D-mannose:protein O-D-mannosyltransferase	
MONOMER-3341	G-2421		&alpha; subunit of ethylbenzene dehydrogenase	&alpha; subunit of ethylbenzene dehydrogenase, subunit a of ethylbenzene dehydrogenase, EbdA
CYTOCHROMEC552-MONOMER	EG11781	P0ABK9	cytochrome <i>c</i><sub>552</sub> nitrite reductase	NrfA, cytochrome <i>c</i><sub>552</sub>, aeg-93, cytochrome <i>c</i>-552
MONOMER-13796	G-10526	O34514		MenC
YPR026W-MONOMER	YPR026W	P48016	periplasmic/vacuolar trehalase	acid trehalase
MONOMER-16809	G-14642	Q8NKW5	preflagellin peptidase	FlaK
MONOMER-14292				
ENSG00000147155-MONOMER	HS07402	Q15125	3-&beta;-hydroxysteroid-&Delta;<sup>8</sup>-&Delta;<sup>7</sup>-isomerase monomer	
MONOMER-19336	G-44046	B0CN31	L-tyrosine <em>C</em><small><sup>3</sup></small>-methyltransferase	
MONOMER-17275	G-15061	Q4H4E9	ribostamycin:(<i>S</i>)-2-hydroxy-4-glutamyl-4-aminobutanoyl-[BtrI acyl-carrier protein] (<i>S</i>)-2-hydroxy-4-glutamyl-4-aminobutanoate transferase	BtrH
MGI:1306785-MONOMER	MGI:1306785	O70475	UDP-glucose dehydrogenase	
G185E-8078-MONOMER	G185E-8078	P9WMX3	arabinogalactan galactofuranosyl transferase 1	
AT4G24620-MONOMER	AT4G24620	Q8H103	plastidic phosphoglucose isomerase	
MONOMER-17538	G-15262	Q50926	cytochrome <i>c</i>m552	CycB
MONOMER-5841				
MONOMER-19878			phosphatidylcholine-specific phospholipase C	PC-PLC
MONOMER-19744	G-44448	B0K2C3	&beta;-1,2-mannobiose phosphorylase	
MONOMER-11685	G-9090	Q96UG5	gibberellin 2&alpha;-hydroxylase / gibberellin 1,2-desaturase	GA<sub>4</sub> desaturase
MONOMER-17537	G-15261	Q57142	cytochrome <i>c</i>554	Hcy, CycA
BSU07000-MONOMER	BSU07000	O31521	unsaturated &alpha;-galacturonyl hydrolase	YesR, unsaturated rhamnogalacturonyl hydrolase
MONOMER-8683	G-6662	Q88VJ2	D-lactate dehydrogenase subunit	LdhD
MONOMER-14835	G-11321	Q49SP4	germacrene D synthase	
MONOMER-17718				
MONOMER-15377	G-11781	Q9Y006	histo-aspartic protease	Hap, HAP protein
G6653-MONOMER	G6653	P77503	D-glucoside 3-dehydrogenase	YcjS
MONOMER-20129	G-55022	Q72LF3	tRNA-5-methyluridine<sup>54</sup> 2-sulfurtransferase	TtuA
MONOMER-18142	G-17649	M1L7D1	flavone synthase II	apigenin synthase
MONOMER-12292	G-10292	Q8RHX4	L-lysine 2,3-aminomutase subunit	KamA
CYTOCHROME-B561-MONOMER	EG10172	P0ABE5	superoxide oxidase	CybB, superoxide:ubiquinone oxidoreductase
GLYQ-MONOMER	EG10409	P00960	glycine&mdash;tRNA ligase subunit &alpha;	CfcA, GlyQ, GlyS(A)
MONOMER-17277	G-15063	Q4H4E8	BtrI acyl-carrier protein	BtrI
EG10021-MONOMER	EG10021	P24203	P-loop guanosine triphosphatase YjiA	YjiA
MRTAMAUTO-MONOMER	G-340	P21110	&alpha; subunit	MrtA
MONOMER-20550	G-58341	Q82PP4	&alpha;-L-rhamnosidase	SaRha78A
MONOMER-12825				
SCO2785-MONOMER	SCO2785	Q9L069	desferrioxamine E synthetase monomer	DesD
MONOMER-15853	G-12178	B0LDU5	4-hydroxybenzalacetone synthase	benzalacetone synthase
MONOMER-13302	G-10133	Q03184	succinyl-CoA synthetase &beta; subunit	
MONOMER-20709	G-58855	Q70KH5	aureothin polyketide synthase AurB protein	AurB
MONOMER-18546	G-18019	B9U5L8	3-mercaptopropionate dioxygenase	Cdo
MONOMER-16269	G-12559	Q9RC92	unsaturated &beta;-glucuronyl hydrolase	Ugl, unsaturated glucuronyl hydrolase
HS03652-MONOMER	HS03652	P04035	3-hydroxy-3-methylglutaryl-coenzyme A reductase monomer	
EG11353-MONOMER	EG11353	P27129	UDP-glucose:(glucosyl)LPS &alpha;-1,2-glucosyltransferase	WaaR, WaaJ, RfaJ, UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase
MONOMER-20982	G-80507	Q2RHR4	5-hydroxybenzimidazole synthase BzaA subunit	BzaA
AT3G21750-MONOMER	AT3G21750	Q9LSY9	hydroxybenzoate UDP-glucosyltransferase / quercetin UDP-glucosyltransferase	
MONOMER-18932	G-34641	Q841K7	L-arginine 2,3 aminomutase	BlsG
HS08480-MONOMER	HS08480	P48449	lanosterol synthase	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
AT2G05830-MONOMER	AT2G05830		5-methylthioribose-1-phosphate isomerase	
VC0780-MONOMER	VC0780	Q9RCF2	VibD phosphopantetheinyl transferase	VibD, VC0780
MONOMER-322	G-523	O33457	NADH-ferredoxin reductase	CymAb
CITRAMALATE-LYASE-ACTIVE-FORM			citramalate lyase, active form	citramalate lyase, acetyl form
MONOMER-13775				
YOR221C-MONOMER	YOR221C	Q12283	malonyl-CoA:ACP transferase	
MONOMER-16782	G-14623	Q5JDU3	archaeal glucosamine-6-phosphate deaminase subunit	GlmD
MONOMER-14275			3,4-dihydroxyphenylalanine oxidative deaminase &delta; subunit	
ENSG00000142544-MONOMER	HS06936	Q7Z7A3	tRNA-5-(2-methoxy-2-oxoethyl)uridine 2-sulfurtransferase &alpha; subunit	cytoplasmic tRNA adenylyltransferase 1
MONOMER-19320	G-44030	B5GVJ0		HlmA
MONOMER-17251			salicylate monooxygenase	
MERMAUTO-MONOMER	G-356	O27784	Mer	Mer
CITLY-CPLX			citrate lyase, inactive	(HS)-citrate lyase, citrate lyase, thiol form, deacetyl-citrate lyase
G185E-7828-MONOMER	G185E-7828	P9WPW1	3-[(3a<i>S</i>,4<i>S</i>,7a<i>S</i>)-7a-methyl-1,5-dioxo-octahydro-1<i>H</i>-inden-4-yl]propanoyl-CoA ligase &alpha; subunit	IpdA
AT4G19810-MONOMER	AT4G19810	O81862	chitodextrinase (non-reducing end)	class V chitinase
MONOMER-5661	G-4301	Q9LAS5		TreS, MTSase
MONOMER-19727	G-44432	M1VMC6	chlorophyllide reductase subunit BchZ	BchZ
MONOMER-11668				
BIOTIN-SYN-MONOMER	EG10118	P12996	biotin synthase	BioB
MONOMER-8602	G-6582	P71016	betaine aldehyde dehydrogenase subunit	GbsA
MONOMER-14779	G-11281		flavonol 3'-<i>O</i>-methyltransferase	
MONOMER-17693	G-15391		thiol methyltransferase	
MONOMER-15350	G-11753	P27507	glutamate C<sup>&gamma;</sup>--tyrosine C<sup>3</sup> ligase	PqqE
G66-33846-MONOMER	G66-33846	Q9BYV7	carotenoid-9',10'-cleaving dioxygenase	B-diox-II, BCDO2_HUMAN, &beta;-carotene dioxygenase 2
MONOMER-20113	G-55002	Q8TJZ5	sirohydrochlorin nickelchelatase	CfbA
MONOMER-18126	G-17633	A0A0F6B8S8	D-glucosaminate PTS permease components EIIA	DgaA
MONOMER-12270	G-9484	Q9XBQ8	lysine 2,3-aminomutase	KamA
GLUTSEMIALDEHYDROG-MONOMER	EG10767	P07004	glutamate-5-semialdehyde dehydrogenase	ProA
DTMPKI-MONOMER	EG12302	P0A720		YcfG, Tmk
MONOMERDQC-11	GDQC-114719		indole-3-pyruvate monooxygenase	
MONOMER-20533	G-58324	A0A0A6ZFR4	protopanaxadiol-type ginsenoside 3-<i>O</i>-glucosyltransferase	
MONOMER-12807	G-9817	Q7B7H7	1,2-dihydroxynaphthalene dioxygenase subunit	NahC
RPON-MONOMER	EG10898	P24255	RNA polymerase, sigma 54 (sigma N) factor	NtrA, GlnF, RpoN, sigma N factor, sigma 54 factor, sigma N, &sigma;54
MONOMER-15833	G-12159	Q9X3V2	CumA multicopper oxidase	CumA
MONOMER-18528	G-18001	Q9L9U9	sulfate adenylyltransferase small subunit	CysD
MONOMER-16251	G-12544	Q1KLZ1		
HS03456-MONOMER	HS03456	Q92185	&alpha;-<i>N</i>-acetylneuraminide &alpha;-2,8-sialyltransferase	&alpha;-2,8-sialyltransferase 8A, ganglioside GD3 synthase, ganglioside GT3 synthase, sialytransferase St8Sia-I, ST8Sia I
EG11298-MONOMER	EG11298	P25536	nucleoside triphosphate pyrophosphatase YhdE	YhdE
MONOMER-20966	G-80491	B9JK73	3-oxo-D-isoapionate-4-phosphate decarboxylase	OiaX
MONOMER-18916	G-34625	A6KWY5	L-galactonate 5-dehydrogenase	LgaC
HS07771-MONOMER	HS07771	P48775	tryptophan 2,3-dioxygenase monomer	
MONOMER-13286	G-10120	Q9ZET4	alkene monooxygenase coupling/effector subunit	AamD
HS08334-MONOMER	HS08334	P32320	cytidine deaminase monomer	
Q0275-MONOMER	Q0275	P00420	cytochrome c oxidase subunit III	
AT1G79900-MONOMER	AT1G79900	Q9CA93		
UMPKI-MONOMER	EG11539	P0A7E9	UMP kinase	Umk, SmbA, PyrH
MONOMER-3152	G-2245			PuuF
MONOMER-13754	G-10494	O32712	malonate decarboxylase [acyl carrier protein] component	MdcC, malonate decarboxylase subunit &delta;
YOL140W-MONOMER	YOL140W		acetylornithine aminotransferase	
MONOMER-16766				
MONOMER-14258	G-10889	A4ZKM4		
ENSG00000136720-MONOMER	HS06203	O60243	[heparan-sulfate]-6-<i>O</i>-sulfotransferase 1	HS6ST-1
MONOMER-19304	G-44014	D4YGY7	enoyl-[acyl-carrier-protein] reductase	FabK
MONOMER-17232	G-15019	Q4H4F3	2'-<i>N</i>-acetylparomamine deacetylase	BtrD
MANZ-MONOMER	EG10569	P69805	mannose-specific PTS enzyme IID component	Mpt, PtsX, PtsM, GptB, II-M<sup>man</sup>, IIDMan, Enzyme IID<sup>man</sup>
G185E-7792-MONOMER	G185E-7792	P9WQ51	3-oxocholest-4-en-26-oate--CoA ligase	
AT4G15510-MONOMER	AT4G15510	O23403	PsbP domain-containing protein 1	OEC23-like protein 3, PsbP-related thylakoid lumenal protein 1
MONOMER-543	G-195	P75531		TrxB
MONOMER-19711	G-44415	A4SF06	bacteriochlorophyllide <i>d</i> C-12<sup>1</sup>-methyltransferase	BchR
MONOMER-11642	G-9058	O04707	gibberellin 20-oxidase	TaGA20ox1A
BDHBCLOS-MONOMER	G-92	Q04945	BdhB	BdhB
MONOMER-8562	G-6521	Q83WC4		
MONOMER-14757	G-11260	Q44257	3-chlorobenzoate-3,4-dioxygenase reductase subunit	CbaB
MONOMER-17672				
MONOMER-15327	G-11730	P46380	3-dehydroquinate dehydratase monomer	AroQ
G66-31234-MONOMER	G66-31234	Q86XE5	4-hydroxy-2-ketoglutarate aldolase subunit	DAPAL_HUMAN, DHDPS-like protein, Protein 569272, dihydrodipicolinate synthase-like, mitochondrial, dihydrodipicolinate synthase-like
MONOMER-20098	G-54984	A6T9E8	allantoin racemase monomer	HpxA
MONOMER-18109	G-17619	B0FXI4	2-hydroxy-indole-3-acetate 3-monooxygenase	IacE
MONOMER-12238	G-9463		D-ribulokinase subunit	RbtK
GLUCOSAMINE-6-P-DEAMIN-MONOMER	EG10633	P0A759	glucosamine-6-phosphate deaminase	GlmD, NagB
DPPB-MONOMER	EG12625	P0AEF8	dipeptide ABC transporter membrane subunit DppB	DppB
MONOMER-20517	G-58305	A0A1D6GQ67	dolabradiene monooxygenase	
MONOMER-12780	G-9793	Q52060	acetaldehyde dehydrogenase  (acylating)	DmpF
RIBOKIN-MONOMER	EG10818	P0A9J6	ribokinase	RbsK
MONOMER-15813	G-12143	Q93AU0	achromobactin synthetase protein A	
MONOMER-18509	G-17984	Q9LJB4	anthocyanin 5-<i>O</i>-glucoside 6"-<i>O</i>-malonyltransferase	
MONOMER-16232	G-12526	Q1NEI8		
HS03265-MONOMER	HS03265	P53634	dipeptidyl-peptidase 1 proenzyme	
EG11249-MONOMER	EG11249	P0AE70	endoribonuclease toxin MazF	MazF, ChpA, ChpAK, MazF toxin of the MazF-MazE toxin-antitoxin system that exhibits ribonuclease activity
MONOMER-20950	G-80475		2-(3-hydroxy-2-oxo-1<i>H</i>-indol-3-yl)acetate dioxygenase IacF subunit	IacF
MONOMER-18900	G-34609		pretenellin B N-monooxygenase	
MONOMER-13267	G-10101	Q8KDI7	3,8-divinyl protochlorophyllide a 8-vinyl-reductase (NADPH)	BciA, plant-type divinyl chlorophyllide <em>a</em> 8-vinyl-reductase, divinyl chlorophyllide <em>a</em> 8-vinyl-reductase
HS08100-MONOMER	HS08100	P27707	deoxycytidine kinase monomer	dCK
AT1G78380-MONOMER	AT1G78380	Q9ZRW8	glutathione S-transferase U19 monomer	
UDPACYLGLCNACDEACETYL-MONOMER	EG10265	P0A725		EnvA, AsmB, LpxC
MONOMER-3089	G-2322		naphthalene 1,2-dioxygenase complex ferredoxin component	naphthalene 1,2-dioxygenase component C
MONOMER-13727	G-11639	A4YI81	malonate semialdehyde reductase monomer	
YNL117W-MONOMER	YNL117W	P30952	malate synthase	
MONOMER-16738	G-14587			
ENSG00000128965-MONOMER	HS13286	Q9BUX1	glutathione-specific &gamma;-glutamylcyclotransferase 1	
MONOMER-19288	G-43999	D4GYH4		AglB
MONOMER-17213			4-oxalocrotonate tautomerase subunit	
MALG-MONOMER	EG10556	P68183	maltose ABC transporter membrane subunit MalG	
G185E-7536-MONOMER	G185E-7536	P9WP79	dehydro coenzyme F<sub>420</sub>-0 reductase/coenzyme F<sub>420</sub>:L-glutamate ligase	FbiB
AT4G13250-MONOMER	AT4G13250	Q93ZA0	chlorophyll b reductase	
MONOMER-534	G-186			ArcC
MONOMER-19694			chenodeoxycholoyltaurine hydrolase monomer	
MONOMER-14245	G-10876	O32428	DMS oxygenase &alpha; subunit	DsoA
MONOMER-11622				
BAES-MONOMER	EG11617	P30847	sensor histidine kinase BaeS	BaeS
MONOMER-845			serine hydroxymethyltransferase	
MONOMER-14711				
MONOMER-17646			acetaldehyde dehydrogenase	
G6530-MONOMER	G6530	P75906	poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine <i>N</i>-deacetylase and &beta;-1,6 glycoside hydrolase	YcdR, HmsF, PgaB
MONOMER-20081	G-54966	Q9Y2C3	&beta;-1,3-galactosyltransferase 5	
MONOMER-18091	G-16084	Q9L9F1	4-hydroxyphenylpyruvate dimethylallyl transferase	NovQ
MONOMER-12218	G-9448			MtlY
GLPT-MONOMER	EG10401	P08194		GlpT, GlpT glycerol-3-P MFS transporter
DIHYDRODIPICSYN-MONOMER	EG10205	P0A6L2	4-hydroxy-tetrahydrodipicolinate synthase	DapA, DHDPS, dihydrodipicolinate synthase
MONOMER4FS-4				
MONOMER-20500	G-58289	Q9RBY6	L-threonyl-[L-threonyl-carrier protein] 4-chlorinase	
MONOMER-15309	G-11721	Q9I168	L-2,4-diaminobutyrate:2-ketoglutarate 4-aminotransferase monomer	PvdH
MONOMER-12759	G-15283	G3KIM7	electron-transferring flavoprotein &beta; subunit	AcrB
RHA1_RO10211-MONOMER	RHA1_RO10211		phthalate 3,4-dihydrodiol dehydrogenase	
MONOMER-18489	G-17971		gallate 1-&beta;-glucosyltransferase	
MONOMER-16213	G-12506	Q1R183	sulfoacetaldehyde reductase monomer	IsfD
HS03011-MONOMER	HS03011	O14717	RNA (cytosine<sup>38</sup>-C<sup>5</sup>)-methyltransferase	DNA (cytosine-5)-methyltransferase-like protein 2, Dnmt2
EG11177-MONOMER	EG11177	P60340	tRNA pseudouridine<sup>55</sup> synthase	YhbA, TruB
MONOMER-20933	G-80461	A0A1X9WE63	picolinate 6-hydroxylase &gamma; subunit	
MONOMER-18879	G-34587	B6F209	cyclo-acetoacetyl-<i>L</i>-tryptophan synthetase	
MONOMER-13251	G-10085	P26172	geranylgeranyl-bacteriochlorophyll <i>a</i> reductase	BchP, geranylgeranyl dehydrogenase, geranylgeranyl reductase
AT1G73370-MONOMER	AT1G73370	Q9FX32	sucrose synthase	
TX72_RS11455-MONOMER	TX72_RS11455	Q7U405	NAD(P)H-quinone oxidoreductase subunit E	NuoK, NdhE, NAD(P)H-quinone oxidoreductase subunit NuoK
MONOMER-2968	G-2065	P43503	benzaldehyde dehydrogenase monomer	XylC
MONOMER-13708	G-10468	Q8KIL1	D-sorbitol dehydrogenase large subunit	SldA
YMR207C-MONOMER	YMR207C	P32874	acetyl-coenzyme A carboxylase subunit	
MONOMER-16709	G-14566	Q4KAM4	aminopyrrolnitrin oxygenase subunit	PrnD
ENSG00000118514-MONOMER	HS04229	Q9H2A2	aminomuconate-semialdehyde dehydrogenase	aldehyde dehydrogenase 12, aldehyde dehydrogenase family 8 member A1, AMSDH
MONOMER-19272	G-43983	D7PI20	griseophenone synthase	
MONOMER-17195	G-14987	Q02971	cinnamyl alcohol dehydrogenase 7	
LTAA-MONOMER	G6455	P75823	low-specificity L-threonine aldolase	LtaA, YbjU, LtaE
G185E-7211-MONOMER	G185E-7211	P9WMX7	[&alpha;-L-rhamnopyranosyl-(1&rarr;3)-2-<i>O</i>-methyl-&alpha;-L-rhamnopyranosyl] dimycocerosyl phenol-phthiocerol fucosyltransferase	
AT4G02580-MONOMER	AT4G02580	O22769	NADH-ubiquinone oxidoreductase 24 kDa subunit	
MONOMER-5221				
MONOMER-19678	G-44380	D7P5X0	4-hydroxyprotoasukamycin monooxygenase subunit	
MONOMER-14221				
MONOMER-11603			histidine-pyruvate aminotransferase subunit	
B0612-MONOMER	G6338	P0AE74		YbdS, CitT, CitT citrate DASS Transporter
MONOMER-8341	G-6321	P44569	NAD pyrophosphatase	NucA, NadN, HI0206
MONOMER-14673	G-11234	O87008	NADH:flavin adenine dinucleotide oxidoreductase	TftC
MONOMER-17629	G-15344	Q9F837	dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose transaminase	
G6458-MONOMER	G6458	P75826	L-lysine exporter	LysO, YbjE
MONOMER-20063	G-44756	B5T072	UDP-Gal:&alpha;-<small>D</small>-GlcNAc-diphosphoundecaprenol &alpha;-1,3-galactosyltransferase	WclR
MONOMER-18072	G-16066	Q97VI7	glycolaldehyde oxidoreductase medium subunit	
MONOMER-12198				
GIO2-226-MONOMER	GIO2-226		arsenate reductase	Cre07.g352550.t1.1
DEOA-MONOMER	EG10219	P07650	thymidine phosphorylase	Ttg, Tpp, DeoA
MONOMER-17626		P49075	exoglucanase 3	1,4-beta-cellobiohydrolase 3, exocellobiohydrolase 3
G6449-MONOMER	G6449	P75817	23S rRNA m<sup>5</sup>U747 methyltransferase	YbjF, RumB, RlmC
MONOMER-20060			3,5-dihydroxy-1,4-naphthoquinone reductase	
MONOMER-18069	G-16063		flavonoid 8-O-methyltransferase	
MONOMER-12195	G-9433	O82140		
GIO2-1735-MONOMER	GIO2-1735	Q4U1D9	soluble starch synthase III	Cre06.g282000.t1.2, SSIII
DCYSDESULF-MONOMER	G7038	P76316	D-cysteine desulfhydrase	YedO, DcyD
MONOMER3O-630	YKL004W	P36107	inositol phosphorylceramide synthase catalytic subunit	phosphatidylinositol:ceramide phosphoinositol transferase
MONOMER-20481	G-58270	B0VDT4	baumannoferrin synthase	BfnE
MONOMER-15286				
MONOMER-12740	G-2006	Q46982	2-hydroxyhepta-2,4-dienedioate hydratase monomer	HpaH, HpcG
RHA1_RO08057-MONOMER	RHA1_RO08057		biphenyl 2,3-dioxygenase, reductase	
MONOMER-15766	G-12110	O84637	flavin-dependent thymidylate synthase subunit	
MONOMER-18465	G-17952	Q7XB14	homogentisate geranylgeranyl transferase	
HS02693-MONOMER	HS02693	P06744	glucose-6-phosphate isomerase	autocrine motility factor, neuroleukin, phosphoglucose isomerase, phosphohexose isomerase, SA-36, sperm antigen 36
EG11082-MONOMER	EG11082	P22564	ribonucleoside hydrolase RihC	YaaF, RihC, ribonucleoside hydrolase 3
MONOMER-20876	G-80439	Q9I185	dihydropyoverdine dehydrogenase	PvdO
MONOMER-18855	G-34563	P61818	precorrin-2 dehydrogenase monomer	SirC
MONOMER-1323	G-864	Q9ZFE7	acireductone dioxygenase	MtnD, MasB, E-2, ARD
HS07617-MONOMER	HS07617	O60427	acyl-CoA 5-desaturase	D5D, &Delta;5 desaturase, &Delta;5 fatty acid desaturase
AT1G67990-MONOMER	AT1G67990	Q9C9W4		
TX72_RS08620-MONOMER	TX72_RS08620	Q7U5J4	NAD(P)H-quinone oxidoreductase subunit D4	NdhD4
MONOMER-284	G-496	P13254	MdeA	MdeA
MONOMER-16197	G-12491	Q9KPS1	Na(+)-translocating NADH-quinone reductase subunit A	NqrA
MONOMER-13675	G-10435	Q0QLF7	6-hydroxynicotinate reductase subunit	Hnr
YML086C-MONOMER	YML086C	P54783	D-arabinono-1,4-lactone oxidase	
MONOMER-16668	G-14525	A3R052		
ENSG00000111335-MONOMER	HS03404	P29728	2'-5'-oligoadenylate synthetase 2 monomer	(2-5')oligo(A) synthetase 2, 2-5A synthetase 2, p69 OAS / p71 OAS, p69OAS / p71OAS
MONOMER-19253	G-43964	F8G0N8	3-succinoylpyridine monooxygenase ferredoxin subunit	SpmC
LEUD-MONOMER	EG11575	P30126	3-isopropylmalate dehydratase subunit LeuD	LeuD, 3-isopropylmalate dehydratase, small subunit
G185E-6745-MONOMER	G185E-6745	O01672	Rv2509	
AT3G59380-MONOMER	AT3G59380	Q9LX33	farnesyltransferase &alpha;-subunit/geranylgeranyltransferase Type I &alpha; subunit	
MONOMER-5142	G-3902		vinyl chloride reductase catalytic subunit	VcrA
MONOMER-19659	G-44361	Q5JJC1	uridine phosphorylase	
MONOMER-14194	G-10841		anthocyanidin reductase	
MONOMER-11583	G-9022	P17770	tryptophan decarboxylase subunit	
ATMG00513-MONOMER	ATMG00060	P29388	NADH-ubiquinone oxidoreductase chain 5	NADH dehydrogenase subunit 5
MONOMER-8142				
MONOMER-14646	G-11208	Q01984		HMT, HNMT
MONOMER-17609	G-15328	O94219	aryl-alcohol oxidase	Aao
G6370-MONOMER	G6370	P75733	chitobiose outer membrane channel	ChiP, YbfM
MONOMER-20044	G-44744	A0A0H4K9X4	lytic cellulose monooxygenase	
MONOMER-18047	G-16042	O59412	tRNA-4-demethylwyosine synthase	
MONOMER-12167	G-9408	Q8S4R4	carotenoid isomerase	carotene cis-trans isomerase
GCVH-MONOMER	EG10371	P0A6T9	glycine cleavage system H protein	Gcv, H-protein, GcvH
CYSW-MONOMER	EG10198	P0AEB0	sulfate/thiosulfate ABC transporter inner membrane subunit CysW	
MONOMER3O-372	YFL030W	P43567	alanine--glyoxylate aminotransferase subunit	
MONOMER-20464	G-58253	Q1IAL0	PmsD non-ribosomal peptide synthase	BasA, PmsD
MONOMER-15245			cyclohexane-1,2-dione hydrolase	
MONOMER-12713	G-9747		BAS subunit	
MONOMER-15746				
MONOMER-18444	G-17933	U3U992	7-deoxyloganetic acid glucosyltransferase	
HS02424-MONOMER	HS02424	Q93100	phosphorylase b kinase &beta; subunit	phosphorylase kinase, &beta; subunit, phosphorylase kinase, beta polypeptide
EG11013-MONOMER	EG11013	P06612	DNA topoisomerase 1	SupX, TopA, Topo I, DNA topoisomerase I (&omega; protein)
